Initializing SD card...card initialized.
Timestamp (ISO8601),Pressure (Pa),Altitude AGL (m),Humidity (%),Temperature (°C)
0000-00-00T00:01:25:383,101306.516,0.001,42.120,26.660
0000-00-00T00:01:25:460,101307.727,-0.101,42.090,26.630
0000-00-00T00:01:25:537,101306.430,0.008,42.100,26.660
0000-00-00T00:01:25:613,101306.336,0.016,42.110,26.630
0000-00-00T00:01:25:693,101306.156,0.031,42.080,26.630
0000-00-00T00:01:25:769,101306.891,-0.030,42.110,26.650
0000-00-00T00:01:25:846,101307.438,-0.076,42.120,26.620
0000-00-00T00:01:25:923,101308.219,-0.142,42.150,26.650
0000-00-00T00:01:26:000,101308.281,-0.147,42.140,26.650
0000-00-00T00:01:26:077,101307.227,-0.058,42.120,26.650
0000-00-00T00:01:26:154,101307.570,-0.086,42.160,26.650
0000-00-00T00:01:26:230,101307.383,-0.071,42.160,26.620
0000-00-00T00:01:26:307,101307.133,-0.051,42.140,26.650
0000-00-00T00:01:26:386,101305.719,0.067,42.180,26.620
0000-00-00T00:01:26:463,101306.156,0.031,42.160,26.650
0000-00-00T00:01:26:540,101306.750,-0.019,42.160,26.650
0000-00-00T00:01:26:616,101307.703,-0.099,42.190,26.650
0000-00-00T00:01:26:693,101307.109,-0.049,42.190,26.630
0000-00-00T00:01:26:769,101306.914,-0.032,42.180,26.620
0000-00-00T00:01:26:846,101307.062,-0.044,42.150,26.630
0000-00-00T00:01:26:923,101306.914,-0.032,42.160,26.620
0000-00-00T00:01:27:000,101306.203,0.027,42.140,26.650
0000-00-00T00:01:27:088,101306.430,0.008,42.160,26.630
0000-00-00T00:01:27:165,101305.992,0.044,42.180,26.650
0000-00-00T00:01:27:241,101306.109,0.035,42.180,26.650
0000-00-00T00:01:27:318,101306.336,0.016,42.140,26.630
0000-00-00T00:01:27:394,101306.109,0.035,42.140,26.650
0000-00-00T00:01:27:471,101305.750,0.064,42.170,26.620
0000-00-00T00:01:27:548,101306.203,0.027,42.150,26.630
0000-00-00T00:01:27:624,101305.531,0.083,42.190,26.630
0000-00-00T00:01:27:701,101306.242,0.023,42.170,26.630
0000-00-00T00:01:27:777,101305.883,0.053,42.170,26.600
0000-00-00T00:01:27:857,101306.500,0.002,42.190,26.630
0000-00-00T00:01:27:933,101306.062,0.039,42.200,26.600
0000-00-00T00:01:28:000,101306.047,0.040,42.150,26.630
0000-00-00T00:01:28:077,101305.656,0.072,42.160,26.630
0000-00-00T00:01:28:153,101306.219,0.026,42.200,26.650
0000-00-00T00:01:28:230,101306.914,-0.032,42.160,26.620
0000-00-00T00:01:28:306,101306.922,-0.033,42.150,26.620
0000-00-00T00:01:28:383,101307.961,-0.120,42.180,26.630
0000-00-00T00:01:28:460,101307.844,-0.110,42.230,26.590
0000-00-00T00:01:28:539,101307.070,-0.045,42.170,26.620
0000-00-00T00:01:28:616,101306.547,-0.002,42.180,26.600
0000-00-00T00:01:28:692,101306.281,0.020,42.190,26.620
0000-00-00T00:01:28:769,101306.328,0.016,42.200,26.590
0000-00-00T00:01:28:846,101306.406,0.010,42.230,26.600
0000-00-00T00:01:28:922,101307.320,-0.066,42.170,26.590
0000-00-00T00:01:29:000,101306.477,0.004,42.240,26.620
0000-00-00T00:01:29:077,101307.031,-0.042,42.180,26.600
0000-00-00T00:01:29:154,101307.438,-0.076,42.180,26.590
0000-00-00T00:01:29:233,101307.039,-0.042,42.200,26.620
0000-00-00T00:01:29:310,101307.195,-0.056,42.200,26.600
0000-00-00T00:01:29:387,101308.445,-0.160,42.190,26.620
0000-00-00T00:01:29:463,101307.805,-0.107,42.200,26.620
0000-00-00T00:01:29:540,101307.188,-0.055,42.230,26.620
0000-00-00T00:01:29:617,101307.078,-0.046,42.200,26.630
0000-00-00T00:01:29:693,101306.414,0.009,42.210,26.590
0000-00-00T00:01:29:770,101306.844,-0.026,42.220,26.600
0000-00-00T00:01:29:846,101307.180,-0.054,42.190,26.620
0000-00-00T00:01:29:926,101307.352,-0.068,42.260,26.620
0000-00-00T00:01:30:000,101306.422,0.009,42.250,26.620
0000-00-00T00:01:30:077,101306.633,-0.009,42.250,26.600
0000-00-00T00:01:30:154,101306.609,-0.007,42.240,26.620
0000-00-00T00:01:30:230,101306.977,-0.037,42.230,26.590
0000-00-00T00:01:30:307,101306.938,-0.034,42.210,26.600
0000-00-00T00:01:30:384,101307.578,-0.087,42.250,26.600
0000-00-00T00:01:30:460,101308.359,-0.153,42.220,26.620
0000-00-00T00:01:30:537,101307.922,-0.117,42.270,26.600
0000-00-00T00:01:30:616,101308.031,-0.126,42.270,26.620
0000-00-00T00:01:30:693,101309.016,-0.207,42.240,26.590
0000-00-00T00:01:30:770,101308.070,-0.129,42.250,26.600
0000-00-00T00:01:30:846,101307.805,-0.107,42.260,26.590
0000-00-00T00:01:30:923,101307.281,-0.063,42.240,26.620
0000-00-00T00:01:31:000,101307.062,-0.044,42.260,26.590
0000-00-00T00:01:31:077,101305.922,0.050,42.280,26.600
0000-00-00T00:01:31:154,101306.148,0.032,42.270,26.590
0000-00-00T00:01:31:236,101306.180,0.029,42.310,26.600
0000-00-00T00:01:31:315,101307.000,-0.039,42.280,26.580
0000-00-00T00:01:31:392,101307.008,-0.040,42.280,26.590
0000-00-00T00:01:31:469,101306.016,0.042,42.260,26.590
0000-00-00T00:01:31:545,101306.148,0.032,42.250,26.590
0000-00-00T00:01:31:622,101305.727,0.066,42.270,26.580
0000-00-00T00:01:31:699,101305.797,0.060,42.280,26.590
0000-00-00T00:01:31:775,101305.062,0.122,42.290,26.590
0000-00-00T00:01:31:852,101305.430,0.091,42.300,26.590
0000-00-00T00:01:31:929,101304.719,0.150,42.270,26.590
0000-00-00T00:01:32:000,101305.039,0.124,42.270,26.590
0000-00-00T00:01:32:077,101305.016,0.126,42.270,26.590
0000-00-00T00:01:32:153,101304.250,0.190,42.280,26.590
0000-00-00T00:01:32:230,101305.109,0.118,42.270,26.580
0000-00-00T00:01:32:306,101304.734,0.149,42.320,26.580
0000-00-00T00:01:32:383,101305.062,0.122,42.270,26.600
0000-00-00T00:01:32:460,101305.547,0.081,42.310,26.580
0000-00-00T00:01:32:537,101305.367,0.097,42.300,26.590
0000-00-00T00:01:32:613,101305.711,0.067,42.300,26.590
0000-00-00T00:01:32:692,101306.867,-0.028,42.270,26.580
0000-00-00T00:01:32:769,101306.195,0.028,42.300,26.600
0000-00-00T00:01:32:846,101306.570,-0.004,42.260,26.560
0000-00-00T00:01:32:922,101305.750,0.064,42.280,26.580
0000-00-00T00:01:33:000,101305.312,0.101,42.280,26.600
0000-00-00T00:01:33:077,101304.891,0.136,42.300,26.580
0000-00-00T00:01:33:153,101304.539,0.165,42.280,26.600
0000-00-00T00:01:33:230,101305.680,0.070,42.280,26.590
0000-00-00T00:01:33:306,101305.383,0.095,42.300,26.590
0000-00-00T00:01:33:386,101304.875,0.137,42.280,26.580
0000-00-00T00:01:33:462,101304.094,0.202,42.270,26.580
0000-00-00T00:01:33:539,101304.492,0.169,42.300,26.590
0000-00-00T00:01:33:616,101303.875,0.221,42.260,26.580
0000-00-00T00:01:33:692,101303.672,0.237,42.300,26.600
0000-00-00T00:01:33:769,101303.469,0.254,42.320,26.560
0000-00-00T00:01:33:846,101303.555,0.247,42.270,26.590
0000-00-00T00:01:33:922,101303.773,0.229,42.320,26.580
0000-00-00T00:01:34:000,101304.461,0.172,42.310,26.590
0000-00-00T00:01:34:086,101305.516,0.084,42.260,26.560
0000-00-00T00:01:34:163,101305.852,0.056,42.310,26.590
0000-00-00T00:01:34:240,101305.016,0.126,42.300,26.590
0000-00-00T00:01:34:316,101305.297,0.102,42.280,26.580
0000-00-00T00:01:34:393,101304.914,0.134,42.320,26.560
0000-00-00T00:01:34:469,101304.195,0.194,42.340,26.580
0000-00-00T00:01:34:546,101305.883,0.053,42.310,26.580
0000-00-00T00:01:34:623,101305.875,0.054,42.340,26.560
0000-00-00T00:01:34:699,101306.258,0.022,42.370,26.580
0000-00-00T00:01:34:779,101306.164,0.030,42.320,26.560
0000-00-00T00:01:34:855,101306.727,-0.017,42.330,26.560
0000-00-00T00:01:35:000,101308.141,-0.135,42.310,26.580
0000-00-00T00:01:35:077,101307.312,-0.065,42.310,26.590
0000-00-00T00:01:35:154,101306.109,0.035,42.310,26.580
0000-00-00T00:01:35:231,101305.781,0.062,42.320,26.580
0000-00-00T00:01:35:307,101305.570,0.079,42.350,26.550
0000-00-00T00:01:35:384,101304.930,0.133,42.330,26.560
0000-00-00T00:01:35:461,101305.391,0.095,42.320,26.580
0000-00-00T00:01:35:540,101306.242,0.023,42.300,26.560
0000-00-00T00:01:35:616,101306.773,-0.021,42.290,26.560
0000-00-00T00:01:35:693,101306.836,-0.026,42.300,26.580
0000-00-00T00:01:35:770,101305.820,0.058,42.340,26.580
0000-00-00T00:01:35:846,101306.227,0.025,42.340,26.550
0000-00-00T00:01:35:923,101306.875,-0.029,42.350,26.590
0000-00-00T00:01:35:1000,101306.492,0.003,42.340,26.560
0000-00-00T00:01:36:000,101306.812,-0.024,42.360,26.580
0000-00-00T00:01:36:077,101305.836,0.057,42.350,26.560
0000-00-00T00:01:36:154,101306.578,-0.005,42.320,26.560
0000-00-00T00:01:36:233,101306.820,-0.024,42.320,26.560
0000-00-00T00:01:36:310,101307.148,-0.052,42.340,26.580
0000-00-00T00:01:36:386,101306.742,-0.018,42.330,26.560
0000-00-00T00:01:36:463,101306.398,0.011,42.320,26.560
0000-00-00T00:01:36:539,101305.625,0.075,42.320,26.560
0000-00-00T00:01:36:616,101306.836,-0.026,42.350,26.560
0000-00-00T00:01:36:693,101307.578,-0.087,42.330,26.580
0000-00-00T00:01:36:769,101308.008,-0.124,42.340,26.550
0000-00-00T00:01:36:846,101306.953,-0.035,42.330,26.550
0000-00-00T00:01:37:000,101306.859,-0.028,42.310,26.550
0000-00-00T00:01:37:077,101307.391,-0.072,42.350,26.560
0000-00-00T00:01:37:154,101307.375,-0.070,42.300,26.550
0000-00-00T00:01:37:230,101307.828,-0.109,42.320,26.560
0000-00-00T00:01:37:307,101307.125,-0.050,42.320,26.560
0000-00-00T00:01:37:384,101306.906,-0.032,42.320,26.550
0000-00-00T00:01:37:460,101306.977,-0.037,42.330,26.550
0000-00-00T00:01:37:537,101305.547,0.081,42.310,26.550
0000-00-00T00:01:37:614,101305.750,0.064,42.330,26.560
0000-00-00T00:01:37:693,101306.000,0.044,42.310,26.550
0000-00-00T00:01:37:770,101306.609,-0.007,42.300,26.530
0000-00-00T00:01:37:846,101305.391,0.095,42.290,26.530
0000-00-00T00:01:37:923,101304.867,0.138,42.340,26.550
0000-00-00T00:01:38:000,101304.633,0.157,42.320,26.580
0000-00-00T00:01:38:077,101305.039,0.124,42.330,26.530
0000-00-00T00:01:38:154,101305.953,0.048,42.300,26.530
0000-00-00T00:01:38:231,101306.031,0.041,42.290,26.530
0000-00-00T00:01:38:307,101306.422,0.009,42.340,26.550
0000-00-00T00:01:38:395,101304.984,0.128,42.270,26.530
0000-00-00T00:01:38:472,101304.570,0.162,42.280,26.550
0000-00-00T00:01:38:548,101305.438,0.091,42.300,26.550
0000-00-00T00:01:38:625,101304.289,0.186,42.290,26.560
0000-00-00T00:01:38:702,101305.867,0.055,42.280,26.550
0000-00-00T00:01:38:778,101305.367,0.097,42.320,26.550
0000-00-00T00:01:38:855,101305.070,0.121,42.290,26.560
0000-00-00T00:01:38:931,101304.461,0.172,42.270,26.550
0000-00-00T00:01:39:000,101304.266,0.188,42.320,26.530
0000-00-00T00:01:39:080,101304.844,0.140,42.280,26.530
0000-00-00T00:01:39:157,101304.656,0.155,42.290,26.550
0000-00-00T00:01:39:234,101305.930,0.049,42.290,26.550
0000-00-00T00:01:39:310,101304.648,0.156,42.280,26.530
0000-00-00T00:01:39:387,101305.602,0.077,42.290,26.560
0000-00-00T00:01:39:463,101306.156,0.031,42.290,26.550
0000-00-00T00:01:39:540,101307.328,-0.067,42.260,26.520
0000-00-00T00:01:39:617,101307.070,-0.045,42.320,26.520
0000-00-00T00:01:39:693,101306.875,-0.029,42.320,26.530
0000-00-00T00:01:39:773,101307.211,-0.057,42.320,26.530
0000-00-00T00:01:39:849,101307.289,-0.063,42.300,26.530
0000-00-00T00:01:39:926,101306.383,0.012,42.290,26.550
0000-00-00T00:01:40:000,101306.266,0.021,42.290,26.530
0000-00-00T00:01:40:077,101305.953,0.048,42.280,26.530
0000-00-00T00:01:40:153,101306.664,-0.012,42.290,26.530
0000-00-00T00:01:40:230,101305.938,0.049,42.300,26.520
0000-00-00T00:01:40:307,101306.172,0.030,42.300,26.550
0000-00-00T00:01:40:383,101305.836,0.057,42.330,26.530
0000-00-00T00:01:40:463,101306.688,-0.014,42.330,26.560
0000-00-00T00:01:40:539,101306.945,-0.035,42.320,26.550
0000-00-00T00:01:40:616,101305.891,0.053,42.310,26.520
0000-00-00T00:01:40:693,101306.406,0.010,42.340,26.520
0000-00-00T00:01:40:769,101306.273,0.021,42.330,26.520
0000-00-00T00:01:40:846,101305.648,0.073,42.300,26.530
0000-00-00T00:01:40:923,101306.047,0.040,42.360,26.520
0000-00-00T00:01:41:000,101306.875,-0.029,42.320,26.520
0000-00-00T00:01:41:077,101306.586,-0.005,42.360,26.520
0000-00-00T00:01:41:156,101306.992,-0.039,42.310,26.530
0000-00-00T00:01:41:233,101307.141,-0.051,42.330,26.530
0000-00-00T00:01:41:309,101307.219,-0.058,42.370,26.530
0000-00-00T00:01:41:386,101307.578,-0.087,42.370,26.520
0000-00-00T00:01:41:463,101307.609,-0.091,42.330,26.530
0000-00-00T00:01:41:539,101305.641,0.074,42.350,26.530
0000-00-00T00:01:41:616,101306.336,0.016,42.390,26.520
0000-00-00T00:01:41:693,101306.953,-0.035,42.380,26.520
0000-00-00T00:01:41:769,101306.531,-0.001,42.350,26.520
0000-00-00T00:01:41:849,101306.148,0.032,42.400,26.510
0000-00-00T00:01:41:925,101305.195,0.111,42.390,26.510
0000-00-00T00:01:42:000,101304.391,0.178,42.390,26.510
0000-00-00T00:01:42:077,101304.492,0.169,42.400,26.530
0000-00-00T00:01:42:154,101305.188,0.111,42.380,26.520
0000-00-00T00:01:42:231,101305.328,0.100,42.350,26.520
0000-00-00T00:01:42:307,101305.406,0.093,42.420,26.510
0000-00-00T00:01:42:384,101306.164,0.030,42.390,26.510
0000-00-00T00:01:42:461,101306.570,-0.004,42.390,26.510
0000-00-00T00:01:42:540,101306.398,0.011,42.350,26.490
0000-00-00T00:01:42:617,101306.391,0.011,42.390,26.510
0000-00-00T00:01:42:693,101307.133,-0.051,42.390,26.530
0000-00-00T00:01:42:770,101305.906,0.051,42.390,26.520
0000-00-00T00:01:42:847,101305.312,0.101,42.420,26.520
0000-00-00T00:01:42:924,101305.336,0.099,42.390,26.520
0000-00-00T00:01:43:000,101306.133,0.033,42.420,26.510
0000-00-00T00:01:43:077,101306.812,-0.024,42.400,26.490
0000-00-00T00:01:43:154,101305.883,0.053,42.380,26.520
0000-00-00T00:01:43:233,101306.164,0.030,42.350,26.510
0000-00-00T00:01:43:310,101305.133,0.116,42.370,26.510
0000-00-00T00:01:43:386,101306.195,0.028,42.380,26.490
0000-00-00T00:01:43:463,101305.891,0.053,42.360,26.490
0000-00-00T00:01:43:546,101305.742,0.065,42.400,26.520
0000-00-00T00:01:43:623,101305.477,0.087,42.400,26.510
0000-00-00T00:01:43:699,101306.805,-0.023,42.360,26.480
0000-00-00T00:01:43:776,101307.367,-0.070,42.360,26.510
0000-00-00T00:01:43:853,101307.438,-0.076,42.370,26.510
0000-00-00T00:01:43:932,101306.375,0.013,42.360,26.490
0000-00-00T00:01:44:000,101307.625,-0.092,42.400,26.490
0000-00-00T00:01:44:077,101306.539,-0.001,42.390,26.510
0000-00-00T00:01:44:154,101307.781,-0.105,42.350,26.490
0000-00-00T00:01:44:230,101307.375,-0.070,42.360,26.490
0000-00-00T00:01:44:307,101307.000,-0.039,42.410,26.480
0000-00-00T00:01:44:384,101305.531,0.083,42.370,26.480
0000-00-00T00:01:44:460,101305.398,0.094,42.360,26.480
0000-00-00T00:01:44:537,101305.281,0.104,42.390,26.490
0000-00-00T00:01:44:616,101305.453,0.090,42.370,26.490
0000-00-00T00:01:44:693,101306.141,0.032,42.390,26.510
0000-00-00T00:01:44:769,101307.609,-0.091,42.380,26.510
0000-00-00T00:01:44:846,101308.336,-0.151,42.370,26.490
0000-00-00T00:01:44:923,101308.156,-0.136,42.370,26.490
0000-00-00T00:01:45:000,101308.352,-0.152,42.350,26.510
0000-00-00T00:01:45:077,101307.805,-0.107,42.400,26.490
0000-00-00T00:01:45:153,101307.469,-0.078,42.350,26.520
0000-00-00T00:01:45:230,101306.797,-0.023,42.360,26.510
0000-00-00T00:01:45:309,101306.680,-0.013,42.360,26.490
0000-00-00T00:01:45:386,101307.461,-0.077,42.360,26.510
0000-00-00T00:01:45:462,101307.281,-0.063,42.360,26.470
0000-00-00T00:01:45:539,101307.125,-0.050,42.370,26.490
0000-00-00T00:01:45:616,101307.305,-0.065,42.380,26.510
0000-00-00T00:01:45:692,101306.695,-0.014,42.320,26.520
0000-00-00T00:01:45:769,101306.914,-0.032,42.330,26.480
0000-00-00T00:01:45:846,101306.352,0.014,42.350,26.490
0000-00-00T00:01:45:922,101306.258,0.022,42.350,26.490
0000-00-00T00:01:46:000,101306.062,0.039,42.330,26.490
0000-00-00T00:01:46:075,101305.016,0.126,42.350,26.520
0000-00-00T00:01:46:152,101305.734,0.065,42.380,26.490
0000-00-00T00:01:46:229,101306.320,0.017,42.390,26.490
0000-00-00T00:01:46:305,101305.828,0.058,42.330,26.510
0000-00-00T00:01:46:382,101306.109,0.035,42.340,26.490
0000-00-00T00:01:46:459,101305.633,0.074,42.350,26.490
0000-00-00T00:01:46:535,101305.906,0.051,42.360,26.490
0000-00-00T00:01:46:612,101305.906,0.051,42.380,26.510
0000-00-00T00:01:46:688,101305.930,0.049,42.310,26.480
0000-00-00T00:01:46:768,101306.117,0.034,42.360,26.510
0000-00-00T00:01:46:844,101306.070,0.038,42.300,26.470
0000-00-00T00:01:46:921,101306.109,0.035,42.350,26.480
0000-00-00T00:01:47:000,101306.688,-0.014,42.340,26.490
0000-00-00T00:01:47:077,101305.789,0.061,42.340,26.490
0000-00-00T00:01:47:154,101306.070,0.038,42.300,26.490
0000-00-00T00:01:47:231,101305.281,0.104,42.330,26.470
0000-00-00T00:01:47:307,101305.352,0.098,42.300,26.480
0000-00-00T00:01:47:384,101305.023,0.125,42.270,26.470
0000-00-00T00:01:47:463,101304.742,0.148,42.300,26.490
0000-00-00T00:01:47:540,101304.359,0.181,42.300,26.480
0000-00-00T00:01:47:617,101304.352,0.181,42.280,26.510
0000-00-00T00:01:47:693,101304.625,0.158,42.270,26.480
0000-00-00T00:01:47:770,101305.078,0.121,42.340,26.510
0000-00-00T00:01:47:847,101306.000,0.044,42.280,26.490
0000-00-00T00:01:47:923,101305.914,0.051,42.300,26.480
0000-00-00T00:01:48:000,101305.055,0.123,42.330,26.480
0000-00-00T00:01:48:077,101305.062,0.122,42.330,26.480
0000-00-00T00:01:48:157,101304.375,0.179,42.310,26.510
0000-00-00T00:01:48:234,101304.203,0.193,42.320,26.490
0000-00-00T00:01:48:311,101303.945,0.215,42.360,26.450
0000-00-00T00:01:48:387,101305.055,0.123,42.310,26.480
0000-00-00T00:01:48:464,101304.703,0.151,42.300,26.490
0000-00-00T00:01:48:541,101305.023,0.125,42.340,26.490
0000-00-00T00:01:48:617,101303.336,0.265,42.310,26.480
0000-00-00T00:01:48:701,101303.367,0.263,42.310,26.470
0000-00-00T00:01:48:778,101303.273,0.271,42.310,26.480
0000-00-00T00:01:48:857,101303.352,0.264,42.340,26.490
0000-00-00T00:01:48:934,101305.000,0.127,42.360,26.470
0000-00-00T00:01:49:000,101304.891,0.136,42.320,26.480
0000-00-00T00:01:49:077,101304.984,0.128,42.350,26.480
0000-00-00T00:01:49:154,101304.586,0.161,42.300,26.470
0000-00-00T00:01:49:230,101305.070,0.121,42.370,26.470
0000-00-00T00:01:49:307,101305.461,0.088,42.360,26.490
0000-00-00T00:01:49:384,101305.266,0.105,42.330,26.470
0000-00-00T00:01:49:460,101305.422,0.092,42.370,26.480
0000-00-00T00:01:49:548,101305.102,0.119,42.350,26.470
0000-00-00T00:01:49:625,101305.797,0.060,42.380,26.470
0000-00-00T00:01:49:701,101304.945,0.132,42.360,26.470
0000-00-00T00:01:49:778,101305.367,0.097,42.390,26.480
0000-00-00T00:01:49:855,101305.055,0.123,42.400,26.470
0000-00-00T00:01:49:931,101304.000,0.210,42.350,26.450
0000-00-00T00:01:50:000,101304.453,0.172,42.370,26.470
0000-00-00T00:01:50:077,101306.188,0.028,42.390,26.470
0000-00-00T00:01:50:154,101306.797,-0.023,42.420,26.450
0000-00-00T00:01:50:233,101306.492,0.003,42.400,26.480
0000-00-00T00:01:50:310,101305.922,0.050,42.420,26.470
0000-00-00T00:01:50:387,101305.938,0.049,42.410,26.470
0000-00-00T00:01:50:463,101306.359,0.014,42.370,26.440
0000-00-00T00:01:50:540,101305.938,0.049,42.410,26.480
0000-00-00T00:01:50:617,101305.820,0.058,42.390,26.470
0000-00-00T00:01:50:693,101305.000,0.127,42.390,26.470
0000-00-00T00:01:50:770,101304.758,0.147,42.400,26.470
0000-00-00T00:01:50:847,101304.250,0.190,42.410,26.470
0000-00-00T00:01:50:926,101304.242,0.190,42.420,26.480
0000-00-00T00:01:51:000,101303.828,0.225,42.410,26.470
0000-00-00T00:01:51:077,101304.320,0.184,42.390,26.480
0000-00-00T00:01:51:154,101303.461,0.255,42.440,26.480
0000-00-00T00:01:51:230,101303.438,0.257,42.410,26.490
0000-00-00T00:01:51:307,101302.828,0.308,42.460,26.470
0000-00-00T00:01:51:384,101303.023,0.292,42.450,26.470
0000-00-00T00:01:51:460,101302.734,0.316,42.440,26.470
0000-00-00T00:01:51:537,101304.180,0.195,42.470,26.450
0000-00-00T00:01:51:614,101304.773,0.146,42.450,26.450
0000-00-00T00:01:51:693,101305.141,0.115,42.440,26.470
0000-00-00T00:01:51:770,101304.531,0.166,42.450,26.450
0000-00-00T00:01:51:846,101305.070,0.121,42.440,26.470
0000-00-00T00:01:51:923,101304.484,0.170,42.460,26.450
0000-00-00T00:01:52:000,101304.992,0.128,42.450,26.450
0000-00-00T00:01:52:077,101305.586,0.078,42.450,26.470
0000-00-00T00:01:52:154,101305.789,0.061,42.460,26.450
0000-00-00T00:01:52:231,101305.273,0.104,42.470,26.470
0000-00-00T00:01:52:307,101303.961,0.214,42.460,26.470
0000-00-00T00:01:52:387,101304.250,0.190,42.440,26.470
0000-00-00T00:01:52:463,101304.516,0.167,42.490,26.480
0000-00-00T00:01:52:540,101304.844,0.140,42.470,26.470
0000-00-00T00:01:52:617,101303.531,0.249,42.460,26.470
0000-00-00T00:01:52:693,101303.328,0.267,42.460,26.450
0000-00-00T00:01:52:770,101303.828,0.225,42.480,26.470
0000-00-00T00:01:52:847,101303.086,0.286,42.530,26.470
0000-00-00T00:01:52:930,101302.305,0.351,42.470,26.470
0000-00-00T00:01:53:000,101302.328,0.349,42.460,26.470
0000-00-00T00:01:53:080,101302.969,0.296,42.540,26.440
0000-00-00T00:01:53:156,101303.789,0.228,42.500,26.470
0000-00-00T00:01:53:233,101304.164,0.197,42.470,26.470
0000-00-00T00:01:53:309,101303.688,0.236,42.520,26.470
0000-00-00T00:01:53:386,101303.953,0.214,42.550,26.470
0000-00-00T00:01:53:463,101303.742,0.232,42.550,26.450
0000-00-00T00:01:53:539,101304.539,0.165,42.510,26.450
0000-00-00T00:01:53:616,101304.164,0.197,42.540,26.470
0000-00-00T00:01:53:693,101303.352,0.264,42.520,26.450
0000-00-00T00:01:53:772,101303.680,0.237,42.510,26.470
0000-00-00T00:01:53:849,101303.969,0.213,42.560,26.450
0000-00-00T00:01:53:926,101303.359,0.264,42.550,26.470
0000-00-00T00:01:54:000,101303.047,0.290,42.550,26.470
0000-00-00T00:01:54:077,101302.750,0.314,42.540,26.440
0000-00-00T00:01:54:153,101302.531,0.332,42.600,26.450
0000-00-00T00:01:54:230,101303.047,0.290,42.560,26.470
0000-00-00T00:01:54:307,101302.664,0.322,42.590,26.470
0000-00-00T00:01:54:384,101303.430,0.257,42.570,26.470
0000-00-00T00:01:54:463,101303.781,0.228,42.590,26.480
0000-00-00T00:01:54:540,101303.641,0.240,42.590,26.450
0000-00-00T00:01:54:616,101302.734,0.316,42.600,26.450
0000-00-00T00:01:54:693,101302.852,0.306,42.580,26.480
0000-00-00T00:01:54:770,101302.711,0.318,42.600,26.470
0000-00-00T00:01:54:846,101303.180,0.279,42.610,26.470
0000-00-00T00:01:54:923,101303.133,0.283,42.610,26.470
0000-00-00T00:01:55:000,101302.867,0.304,42.630,26.470
0000-00-00T00:01:55:077,101302.297,0.352,42.610,26.470
0000-00-00T00:01:55:157,101302.883,0.303,42.650,26.440
0000-00-00T00:01:55:233,101303.820,0.225,42.630,26.480
0000-00-00T00:01:55:310,101302.617,0.325,42.610,26.450
0000-00-00T00:01:55:386,101304.109,0.201,42.630,26.440
0000-00-00T00:01:55:463,101305.789,0.061,42.640,26.450
0000-00-00T00:01:55:540,101305.781,0.062,42.670,26.440
0000-00-00T00:01:55:616,101305.008,0.127,42.630,26.480
0000-00-00T00:01:55:693,101305.719,0.067,42.630,26.450
0000-00-00T00:01:55:769,101306.453,0.006,42.590,26.470
0000-00-00T00:01:55:849,101306.086,0.037,42.710,26.440
0000-00-00T00:01:55:925,101305.344,0.098,42.660,26.470
0000-00-00T00:01:56:000,101305.227,0.108,42.680,26.440
0000-00-00T00:01:56:077,101305.688,0.069,42.660,26.470
0000-00-00T00:01:56:154,101305.359,0.097,42.670,26.470
0000-00-00T00:01:56:231,101306.070,0.038,42.680,26.450
0000-00-00T00:01:56:307,101305.836,0.057,42.640,26.450
0000-00-00T00:01:56:384,101305.812,0.059,42.690,26.450
0000-00-00T00:01:56:461,101304.266,0.188,42.720,26.420
0000-00-00T00:01:56:537,101304.141,0.199,42.690,26.470
0000-00-00T00:01:56:617,101304.523,0.167,42.700,26.470
0000-00-00T00:01:56:693,101304.125,0.200,42.710,26.480
0000-00-00T00:01:56:770,101304.172,0.196,42.660,26.470
0000-00-00T00:01:56:847,101304.445,0.173,42.690,26.450
0000-00-00T00:01:56:923,101305.414,0.093,42.690,26.470
0000-00-00T00:01:57:000,101305.672,0.071,42.670,26.450
0000-00-00T00:01:57:077,101305.836,0.057,42.720,26.450
0000-00-00T00:01:57:154,101306.047,0.040,42.730,26.470
0000-00-00T00:01:57:239,101305.250,0.106,42.680,26.480
0000-00-00T00:01:57:319,101306.375,0.013,42.720,26.440
0000-00-00T00:01:57:395,101306.656,-0.011,42.690,26.450
0000-00-00T00:01:57:472,101305.727,0.066,42.750,26.450
0000-00-00T00:01:57:548,101305.953,0.048,42.700,26.450
0000-00-00T00:01:57:625,101305.695,0.069,42.720,26.450
0000-00-00T00:01:57:702,101306.125,0.033,42.720,26.440
0000-00-00T00:01:57:778,101305.797,0.060,42.760,26.440
0000-00-00T00:01:57:855,101305.375,0.096,42.720,26.450
0000-00-00T00:01:57:932,101305.477,0.087,42.740,26.440
0000-00-00T00:01:58:000,101305.266,0.105,42.750,26.470
0000-00-00T00:01:58:077,101305.328,0.100,42.770,26.470
0000-00-00T00:01:58:154,101304.336,0.183,42.770,26.440
0000-00-00T00:01:58:231,101304.453,0.172,42.750,26.450
0000-00-00T00:01:58:307,101305.852,0.056,42.720,26.440
0000-00-00T00:01:58:384,101306.234,0.025,42.740,26.470
0000-00-00T00:01:58:461,101304.992,0.128,42.730,26.420
0000-00-00T00:01:58:537,101304.594,0.160,42.700,26.470
